address,id,lat,lng,location,name,subCategory,,
,10599,41.963795030812,12.488644631107,Rome,Banchina,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10599,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10599
,10683,41.985021383374,12.525206553117,Rome,Autostrada A1 Rm-castelnuovo Di Porto,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10683,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10683
,10733,42.035294,12.484028,Rome,Via Flaminia,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10733,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10733
,10770,41.824249683544,12.455341366016,Rome,Eur Sic,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10770,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10770
,10798,41.801869929097,12.447005878072,Rome,Carmax Twelve,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10798,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10798
,10814,41.960021620048,12.536085531921,Rome,Via Delle Vigne Nuove,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10814,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10814
,10834,41.920166348982,12.61079847371,Rome,Imbocco Tangenziale Dal GRA,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10834
,10856,41.902464413745,12.615356116009,Rome,Gra Carreggiata Esterna,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10856,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10856
,10861,41.920029866435,12.525923570392,Rome,Piazza Tommasini,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10861
Viale Scalo San Lorenzo,10871,41.895268236016,12.51804222862,Rome,Scalo San Lorenzo,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10871,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10871
,10887,42.049184202133,12.532376927786,Rome,Via Tiberina,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10887,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10887
,10889,41.985947223245,12.491881412412,Rome,Gra Sv. Flaminia,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10889,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10889
,10894,42.033120437691,12.531766308093,Rome,A1 Gra - Castelnuovo Di Porto,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10894,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10894
,10896,41.954285,12.584605,Rome,Carmax Twelve,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10896,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10896
,10908,41.890156062232,12.508201116151,Rome,Via di San Quintino,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10908,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10908
,10927,41.94577671069,12.515936148142,Rome,Via Dei Prati Fiscali,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10927,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10927
,10943,41.804599078973,12.329741674935,Rome,Commercity Fiumicino,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10943,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10943
,10948,42.026231627273,12.501849931604,Rome,Via Tiberina,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=10948,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10948
,11079,41.933991362824,12.521033377609,Rome,Tangenziale Est Carr Nord,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11079,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11079
,11080,41.939875016463,12.460363107052,Rome,Galleria Giovanni XXIII,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11080,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11080
,11103,41.838835483446,12.623580507405,Rome,Campetto,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11103,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11103
,11106,41.83879,12.624017,Rome,Cortile,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11106,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11106
,11149,41.838820330945,12.62350201693,Rome,Parco Della Chiesa,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11149,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11149
Via Portuense,11180,41.85156247051,12.432116604526,Rome,Sul 773,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11180,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11180
,11275,41.83863,12.623886,Rome,Terrazzo,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11275,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11275
,11320,41.893129488179,12.615075813026,Rome,GRA Carreggiata Interna,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11320,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11320
,11553,41.864798638144,12.602109739097,Rome,Gra esterna,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11553
Via Salvatore Di Giacomo,11557,41.84769,12.481588,Rome,Via Salvatore Di Giacomo,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=11557,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11557
"Via di Lunghezzina, 141",25555,41.930593,12.687512,Rome,Ares Paintball A.S.D.,Paintball Field,http://tour-pedia.org/api/getPlaceDetails?id=25555,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=25555
Viale Paolo Seganti,402,41.9395647745,12.524937672796,Rome,Parco Delle Valli,Park,http://tour-pedia.org/api/getPlaceDetails?id=402,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=402
"Via di Ponte Salario, 47",603,41.928885991844,12.506061612439,Rome,Villa Ada,Park,http://tour-pedia.org/api/getPlaceDetails?id=603,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=603
Villa Doria Pamphili,800,41.884738888383,12.440857887268,Rome,Villa Doria Pamphilj,Park,http://tour-pedia.org/api/getPlaceDetails?id=800,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=800
via Bruno Molajoli,837,41.77003449487,12.360630636923,Rome,Parco della Madonnetta,Park,http://tour-pedia.org/api/getPlaceDetails?id=837,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=837
Via Panama,892,41.924540188461,12.498069632258,Rome,Parco Izaac Rabin,Park,http://tour-pedia.org/api/getPlaceDetails?id=892,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=892
Via dei Pescatori,1267,41.767470763473,12.37030506134,Rome,Parchetto di Via dei Pescatori,Park,http://tour-pedia.org/api/getPlaceDetails?id=1267,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1267
Via Lemonia,1471,41.851725994642,12.55763053894,Rome,Parco degli Acquedotti,Park,http://tour-pedia.org/api/getPlaceDetails?id=1471,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1471
Via Achille Benedetti,1650,41.91340264012,12.544584401749,Rome,Pavolandia,Park,http://tour-pedia.org/api/getPlaceDetails?id=1650,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1650
"Via Appia Antica, 58/60",1836,41.864511325536,12.511625289917,Rome,Parco Regionale dell'Appia Antica,Park,http://tour-pedia.org/api/getPlaceDetails?id=1836,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1836
via di Casal Bruciato,2121,41.908090127438,12.546321229123,Rome,Bar Cacciarella,Park,http://tour-pedia.org/api/getPlaceDetails?id=2121,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2121
Parco Labaro,2122,41.995078953765,12.481309013586,Rome,Parco Del Labaro,Park,http://tour-pedia.org/api/getPlaceDetails?id=2122,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2122
"Via Alessio Ascalesi, 1-15",2143,41.91893222859,12.413692474365,Rome,Parco Ascalesi,Park,http://tour-pedia.org/api/getPlaceDetails?id=2143,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2143
"Via Valle di Perna, 315",2235,41.765816,12.45723408,Rome,Casale La Perna,Park,http://tour-pedia.org/api/getPlaceDetails?id=2235,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2235
"Via di Torre Rossa, 94",2300,41.891417056489,12.425305134331,Rome,Domus Pacis Torre Rossa Park,Park,http://tour-pedia.org/api/getPlaceDetails?id=2300,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2300
"Via Cristoforo Colombo, 1897",2326,41.75112,12.367782,Rome,Parchi della Colombo,Park,http://tour-pedia.org/api/getPlaceDetails?id=2326,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2326
Villa Doria Pamphili,2573,41.887997707202,12.451415061951,Rome,Casino Algardi,Park,http://tour-pedia.org/api/getPlaceDetails?id=2573,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2573
Viale Gianluigi Bonelli,2633,41.799727312623,12.419872283936,Rome,Parco Mezzocammino V1,Park,http://tour-pedia.org/api/getPlaceDetails?id=2633,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2633
Viale Gianluigi Bonelli,2634,41.795248206759,12.424035072327,Rome,Parco Mezzocammino V5,Park,http://tour-pedia.org/api/getPlaceDetails?id=2634,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2634
via gasparino caputo,2684,41.908622,12.568392,Rome,comitiva LD,Park,http://tour-pedia.org/api/getPlaceDetails?id=2684,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2684
,2762,41.956554346426,12.521554316043,Rome,"Via Suvereto, Roma, Lazio",Park,http://tour-pedia.org/api/getPlaceDetails?id=2762,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2762
Via Tito Oro Nobili,2875,41.911037,12.567412,Rome,Quadrati,Park,http://tour-pedia.org/api/getPlaceDetails?id=2875,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2875
Passeggiata del Giappone,3156,41.829761224032,12.463731765747,Rome,Passeggiata Del Giappone,Park,http://tour-pedia.org/api/getPlaceDetails?id=3156,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3156
Via Pineta Sacchetti,3255,41.912886219917,12.424202576629,Rome,Parco Regionale Del Pineto,Park,http://tour-pedia.org/api/getPlaceDetails?id=3255,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3255
"Via dei Gordiani, 5",3268,41.879786721413,12.55232749269,Rome,Villa De Sanctis,Park,http://tour-pedia.org/api/getPlaceDetails?id=3268,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3268
,3347,41.939956588076,12.418928146362,Rome,Parco Santa Maria Della Pietà,Park,http://tour-pedia.org/api/getPlaceDetails?id=3347,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3347
Via Isacco Newton 43,3518,41.858177216689,12.4421302653,Rome,Parco Morelli,Park,http://tour-pedia.org/api/getPlaceDetails?id=3518,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3518
Via Rodolfo Lanciani,3561,41.921363075389,12.522665262222,Rome,Il villaggio dei Galli,Park,http://tour-pedia.org/api/getPlaceDetails?id=3561,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3561
Parco Regionale dell'Appia Antica,3572,41.855050426569,12.531237602234,Rome,Ninfeo Di Egeria,Park,http://tour-pedia.org/api/getPlaceDetails?id=3572,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3572
Piazza di San Cosimato,3632,41.8874750781,12.469847356913,Rome,Piazza Di San Cosimato,Park,http://tour-pedia.org/api/getPlaceDetails?id=3632,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3632
,3679,41.901925,12.435592,Rome,Parco Giovanni Paolo I,Park,http://tour-pedia.org/api/getPlaceDetails?id=3679,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3679
viale della Piramide Cestia,3953,41.878636143335,12.481241226196,Rome,Parco Della Resistenza dell'8 Settembre,Park,http://tour-pedia.org/api/getPlaceDetails?id=3953,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3953
Parco Roberto Almagià,4141,41.883084113933,12.537138752545,Rome,Parco Roberto Almagià,Park,http://tour-pedia.org/api/getPlaceDetails?id=4141,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4141
Parco della Caffarella,4273,41.863176976097,12.519071102142,Rome,Lo Stazzo Del Pastore,Park,http://tour-pedia.org/api/getPlaceDetails?id=4273,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4273
,4571,41.965552,12.518554,Rome,Via Camillo Pilotto,Park,http://tour-pedia.org/api/getPlaceDetails?id=4571,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4571
Fonteiana,4638,41.880493,12.454328,Rome,Piazza Fonteiana,Park,http://tour-pedia.org/api/getPlaceDetails?id=4638,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4638
Via Prenestina 65,4863,41.891967171237,12.530057430267,Rome,Parco Torrione Prenestino,Park,http://tour-pedia.org/api/getPlaceDetails?id=4863,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4863
,4957,41.931027,12.658942,Rome,Running Area Al Cavaliere,Park,http://tour-pedia.org/api/getPlaceDetails?id=4957,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4957
Via di proba petronia,4963,41.912038979108,12.43732203045,Rome,Parco di Proba Petronia,Park,http://tour-pedia.org/api/getPlaceDetails?id=4963,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4963
Via Casale Vecchio di Aguzzano,4968,41.93787359655,12.558883194614,Rome,Parco Regionale Urbano di Aguzzano,Park,http://tour-pedia.org/api/getPlaceDetails?id=4968,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4968
Viale lina cavalieri,5262,41.965464467079,12.517812574344,Rome,Parco della magnolie,Park,http://tour-pedia.org/api/getPlaceDetails?id=5262,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5262
,5401,41.990566321183,12.424001095164,Rome,Tenuta Giustiniana,Park,http://tour-pedia.org/api/getPlaceDetails?id=5401,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5401
,5533,41.943318,12.4501,Rome,Parchetto della Camiluccia,Park,http://tour-pedia.org/api/getPlaceDetails?id=5533,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5533
"Largo di Porta San Pancrazio, 1",5732,41.892359255459,12.436465637492,Rome,Villa Aurelia,Park,http://tour-pedia.org/api/getPlaceDetails?id=5732,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5732
Via Cristoforo Colombo,5808,41.848004267366,12.479998731609,Rome,Parco Giancarlo Sbragia,Park,http://tour-pedia.org/api/getPlaceDetails?id=5808,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5808
Piazza Puricelli,5865,41.859918935792,12.457351155465,Rome,Piazza Puricelli,Park,http://tour-pedia.org/api/getPlaceDetails?id=5865,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5865
Via matteo tondi,5916,41.91704636733,12.560059898626,Rome,Parco Pubblico,Park,http://tour-pedia.org/api/getPlaceDetails?id=5916,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5916
,6042,41.892349338698,12.536449676256,Rome,Parco ex SNIA Viscosa,Park,http://tour-pedia.org/api/getPlaceDetails?id=6042,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6042
piazza valtournanche,6129,41.945609,12.516326,Rome,Il Parcheggio Di P.zza Valtournanche,Park,http://tour-pedia.org/api/getPlaceDetails?id=6129,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6129
,6162,41.922838,12.456667,Rome,Parco Belsito,Park,http://tour-pedia.org/api/getPlaceDetails?id=6162,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6162
,6202,41.835476946384,12.479074001312,Rome,Parco Degli Eucalipti,Park,http://tour-pedia.org/api/getPlaceDetails?id=6202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6202
Via Prenestina,6381,41.894750583809,12.554658366099,Rome,Villa Gordiani Bis,Park,http://tour-pedia.org/api/getPlaceDetails?id=6381,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6381
Via Mattia Battistini 59,6407,41.906956220098,12.41107904762,Rome,Eden Park,Park,http://tour-pedia.org/api/getPlaceDetails?id=6407,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6407
,6423,41.849923973834,12.454770345975,Rome,Parco Villa Bonelli,Park,http://tour-pedia.org/api/getPlaceDetails?id=6423,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6423
"Via Aldo Sandulli, 103",6433,41.94832005,12.587085370628,Rome,Parco giochi Torraccia,Park,http://tour-pedia.org/api/getPlaceDetails?id=6433,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6433
viale eroi di cefalonia,6471,41.777240276806,12.438184027282,Rome,parco degli eroi,Park,http://tour-pedia.org/api/getPlaceDetails?id=6471,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6471
,6476,41.801903901774,12.428299444211,Rome,Parco Dei Fumetti,Park,http://tour-pedia.org/api/getPlaceDetails?id=6476,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6476
,6534,41.731139648263,12.315337569619,Rome,Pineta Di Castel Fusano,Park,http://tour-pedia.org/api/getPlaceDetails?id=6534,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6534
,6607,41.913480979301,12.58068779244,Rome,Parco Della Valle Dell'Aniene Zona Cervelletta,Park,http://tour-pedia.org/api/getPlaceDetails?id=6607,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6607
Piazza Benedetto Cairoli,6694,41.893828,12.475403,Rome,Piazza Benedetto Cairoli,Park,http://tour-pedia.org/api/getPlaceDetails?id=6694,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6694
Via lucio apuleio,6772,41.906557024634,12.440085411072,Rome,Parco di Monte Ciocci,Park,http://tour-pedia.org/api/getPlaceDetails?id=6772,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6772
,6832,41.976218972365,12.526573371173,Rome,Parco Delle Sabine,Park,http://tour-pedia.org/api/getPlaceDetails?id=6832,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6832
Via di Saponara,6917,41.769895368647,12.338676452637,Rome,Pineta,Park,http://tour-pedia.org/api/getPlaceDetails?id=6917,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6917
,7013,41.838264150692,12.506610486535,Rome,Forte Ardeatino,Park,http://tour-pedia.org/api/getPlaceDetails?id=7013,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7013
Via appia antica 249b,7092,41.832829791052,12.544416323075,Rome,Villa Dino,Park,http://tour-pedia.org/api/getPlaceDetails?id=7092,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7092
,7142,41.9206220168,12.362459744973,Rome,Parco Della Cellulosa,Park,http://tour-pedia.org/api/getPlaceDetails?id=7142,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7142
via Frascineto,7255,41.824571,12.615479,Rome,Parchetto di Morena,Park,http://tour-pedia.org/api/getPlaceDetails?id=7255,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7255
via Paolo Emilio Castagnola,7273,41.945603809326,12.419697312899,Rome,Giardino Delle Sughere,Park,http://tour-pedia.org/api/getPlaceDetails?id=7273,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7273
,7359,41.863879525831,12.684409744868,Rome,Collina Della Pace,Park,http://tour-pedia.org/api/getPlaceDetails?id=7359,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7359
Via di Generosa,7490,41.83806402852,12.427124098179,Rome,Parco Colle del Sole,Park,http://tour-pedia.org/api/getPlaceDetails?id=7490,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7490
Villa Borghese,7567,41.914505290737,12.491618210502,Rome,Parco dei Daini,Park,http://tour-pedia.org/api/getPlaceDetails?id=7567,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7567
Via Davide Campari 263,7568,41.888277607559,12.586309127381,Rome,Giardino dei Demar,Park,http://tour-pedia.org/api/getPlaceDetails?id=7568,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7568
,7629,41.90975051255,12.604834007582,Rome,Parco Fabrizio Montagna,Park,http://tour-pedia.org/api/getPlaceDetails?id=7629,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7629
,7682,41.88749,12.43803,Rome,Viale Maria Callas,Park,http://tour-pedia.org/api/getPlaceDetails?id=7682,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7682
,7789,41.908046989179,12.546321229123,Rome,La Cacciarella Parco,Park,http://tour-pedia.org/api/getPlaceDetails?id=7789,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7789
Viale delle Accademie,7915,41.851422311959,12.490940093994,Rome,Parco Caravaggio,Park,http://tour-pedia.org/api/getPlaceDetails?id=7915,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7915
Via Val Padana,7958,41.941202712201,12.525318586771,Rome,Giardinetti di Val Padana,Park,http://tour-pedia.org/api/getPlaceDetails?id=7958,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7958
Via foster,8072,41.822242685051,12.507730645931,Rome,Parco Di Via Foster,Park,http://tour-pedia.org/api/getPlaceDetails?id=8072,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8072
,8075,41.9341768,12.5461966,Rome,Villa benedetta,Park,http://tour-pedia.org/api/getPlaceDetails?id=8075,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8075
,8159,41.89996164603,12.494519065089,Rome,Piazza del Viminale,Park,http://tour-pedia.org/api/getPlaceDetails?id=8159,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8159
,8188,41.857908314055,12.419663733967,Rome,Forte Bravetta,Park,http://tour-pedia.org/api/getPlaceDetails?id=8188,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8188
,8191,41.921722865314,12.473688311156,Rome,Piazza Manila,Park,http://tour-pedia.org/api/getPlaceDetails?id=8191,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8191
Via dei Monti di Pietralata,8203,41.922969817535,12.53352534978,Rome,Parco Pubblico,Park,http://tour-pedia.org/api/getPlaceDetails?id=8203,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8203
,8240,41.740018497929,12.279167752955,Rome,Pineta Di Acque Rosse,Park,http://tour-pedia.org/api/getPlaceDetails?id=8240,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8240
Via di porta latina,8297,41.876211658118,12.50135242939,Rome,Parco degli Scipioni,Park,http://tour-pedia.org/api/getPlaceDetails?id=8297,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8297
,8374,41.830108897516,12.491467009679,Rome,Parco Paolo di Dono,Park,http://tour-pedia.org/api/getPlaceDetails?id=8374,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8374
"Via della Domus Aurea, 1",8531,41.890760767498,12.496999970272,Rome,Parco Di Traiano,Park,http://tour-pedia.org/api/getPlaceDetails?id=8531,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8531
,8551,41.833390900306,12.480753,Rome,Parco Della Musica,Park,http://tour-pedia.org/api/getPlaceDetails?id=8551,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8551
VIA Della Marcigliana,8977,42.00250150073,12.544399515221,Rome,VIA Della Marcigliana,Park,http://tour-pedia.org/api/getPlaceDetails?id=8977,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8977
,9016,41.884286133333,12.458647133333,Rome,Parco,Park,http://tour-pedia.org/api/getPlaceDetails?id=9016,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9016
Via Castelbianco 3,9065,41.929868314486,12.420151233673,Rome,Parchetto di Via Castelbianco,Park,http://tour-pedia.org/api/getPlaceDetails?id=9065,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9065
,9069,41.860311676691,12.492553420044,Rome,Giardino Monsignor Desiderio Nobels,Park,http://tour-pedia.org/api/getPlaceDetails?id=9069,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9069
,9128,41.866466,12.546751,Rome,Giardino Dei Ciliegi,Park,http://tour-pedia.org/api/getPlaceDetails?id=9128,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9128
,9150,41.96258,12.512541,Rome,Parco Della Torricella,Park,http://tour-pedia.org/api/getPlaceDetails?id=9150,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9150
Via Bombat,9259,41.822718,12.445829,Rome,Giardini Via Bombay,Park,http://tour-pedia.org/api/getPlaceDetails?id=9259,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9259
,9372,41.931835480163,12.633285703378,Rome,Parco Adriano Calabrini-tecnopolo,Park,http://tour-pedia.org/api/getPlaceDetails?id=9372,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9372
Via Nomentana 962,9422,41.942399,12.561968,Rome,Centro Anziani Cecchina Aguzzano,Park,http://tour-pedia.org/api/getPlaceDetails?id=9422,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9422
Via della Farnesina,9481,41.9440591397,12.459428161862,Rome,Parco della Farnesina,Park,http://tour-pedia.org/api/getPlaceDetails?id=9481,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9481
,9687,41.727993004454,12.283756811814,Rome,Parco Regina Maria Pia,Park,http://tour-pedia.org/api/getPlaceDetails?id=9687,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9687
,10033,41.933620304588,12.54205204247,Rome,"Riserva Naturale ""Valle Dell'Aniene""",Park,http://tour-pedia.org/api/getPlaceDetails?id=10033,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10033
Via Pietro De Francisci 81,10335,41.890255,12.41645,Rome,Via Pietro de Francisci,Park,http://tour-pedia.org/api/getPlaceDetails?id=10335,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10335
Via dei Ruderi di Casa Calda,10455,41.875296960228,12.595900297165,Rome,Parco di Casa Calda,Park,http://tour-pedia.org/api/getPlaceDetails?id=10455,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10455
Via Pienza,10471,41.94817712353,12.514485439723,Rome,Villini!,Park,http://tour-pedia.org/api/getPlaceDetails?id=10471,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10471
,10606,41.916002194362,12.552036136838,Rome,Parco Giochi,Park,http://tour-pedia.org/api/getPlaceDetails?id=10606,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10606
Via Pietro de Francisci,10636,41.890238327124,12.416451395599,Rome,Parco Melvin Jones,Park,http://tour-pedia.org/api/getPlaceDetails?id=10636,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10636
,10741,41.990068057874,12.553044679473,Rome,Riserva Della Marcigliana,Park,http://tour-pedia.org/api/getPlaceDetails?id=10741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10741
,10993,41.70055770874,12.492040634155,Rome,Parco Castel Di Decima - Malafede,Park,http://tour-pedia.org/api/getPlaceDetails?id=10993,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10993
,11085,41.851081706599,12.4842320046,Rome,Parco FAO,Park,http://tour-pedia.org/api/getPlaceDetails?id=11085,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11085
