address,Name,id,lat,lng,location,subCategory,details,reviews
"Joris Ivensplein, 1087 Zeeburg",Vinny's Bakery,26162,52.358295427796,4.9902251898939,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26162,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26162
Buitenveldertselaan 40,Van Schaik,27043,52.331069756092,4.868572958246,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27043,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27043
,Türkiyem Firini,26303,52.376902,4.8006,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26303,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26303
Wilgenweg 20,Taverna,27584,52.390397359463,4.9051759196253,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27584,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27584
"Jarmuiden 20, 1046 Westpoort",speciciaalbakker Nol Bertam,26271,52.390892198206,4.7898866834519,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26271,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26271
Bos en Lommerweg 285,Speciaalbakker Nol Bertram,26669,52.378628930859,4.8496414991302,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26669,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26669
Rijnstraat 61,Remko's Brood en Taartjes,27902,52.345905656265,4.9056100845337,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27902,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27902
"Buikslotermeerplein 152, 1025 Amsterdam",Patisserie Kwekkeboom BovenIJ,27927,52.397824280136,4.9374218283155,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27927,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27927
Linnaeusstraat 80-86,Patisserie Kwekkeboom,28153,52.356458,4.927332,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28153,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28153
,Pancake restaurant Rozen gracht  amsterdam,26631,52.387934130938,4.8373255055888,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26631,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26631
,Özkaradeniz,27704,52.383778,4.913356,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27704,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27704
Osdorper Ban 32,Osdorp Bakkerij,26316,52.362129,4.800549,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26316,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26316
Ruys de Beerenbrouckstraat 123,Mega Bakkerij,26297,52.38236101554,4.8025067509199,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26297,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26297
Science Park 408,Meet&Eat,28277,52.35624,4.957938,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28277,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28277
,Marokkaanse bakkerij osdorp,26322,52.355275612636,4.7969193919762,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26322,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26322
Burgemeester Vlugtlaan 208,Makara Amsterdam,26392,52.38105492032,4.8202967113014,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26392,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26392
Burgemeester Vlugtlaan 208,Makara Amsterdam,26391,52.381761805213,4.8207183981046,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26391,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26391
,Lekkere dingen bakker oostzaan,27336,52.421622117874,4.8975821496468,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27336,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27336
Mercuriusplein 6,Lekkere Dingen Bakker,27051,52.417986,4.878247,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27051,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27051
Ankerplaats,Lekkere Dingen Bakker,27679,52.402535022653,4.9166598716011,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27679,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27679
Orlyplein,Le Perron,26560,52.388225321927,4.8372888565063,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26560,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26560
Buikslotermeerplein,Le Perron,27921,52.399787388497,4.9352431297302,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27921,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27921
Beethovenstraat 56,Le Pain Quotidien (Beethovenstraat),27152,52.348310247112,4.8771132530201,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27152,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27152
Olympiaplein 119,Le Fournil de Sébastien,26896,52.346505,4.867787,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26896,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26896
,hulleman Bakkerij,26409,52.345509949222,4.8120227199124,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26409,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26409
,Groothuis de echte bakker,26969,52.384017,4.8753762245178,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26969,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26969
,Gary's home-baked products,26933,52.415168762207,4.8717684745789,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26933,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26933
,Dutch Bakery,26305,52.380132,4.803472,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26305,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26305
,Delifrance Esso,27672,52.332750755994,4.9118809346537,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27672,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27672
Brinkstraat157,De Lekkernij,28110,52.340475194066,4.9432172414399,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28110,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28110
Winkelcentrum Molenwijk,de lekkere dingen bakker,27333,52.417694054981,4.8929616786031,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27333,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27333
Waterlandplein,De lekkere dingen bakker,28194,52.389621734619,4.955463886261,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28194,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28194
Christiaan Huygensplein 35,De Broodhoek,28170,52.349676295088,4.9388005581329,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28170,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28170
Magneetstraat,De Bijenkorf Centrale Bakkerij,26740,52.390102172005,4.8550010297908,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26740,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26740
Osdorperban,Cesme warme bakker,26354,52.36291,4.801444,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26354,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26354
Calandlaan 85,Broodje Caland,26594,52.356259866667,4.828138,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26594,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26594
Albert Cuypstraat 78,Broodbakker Simon Meyssen,27312,52.35505355696,4.8907005790836,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27312,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27312
,Brood,27458,52.396312713623,4.9011573791504,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27458,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27458
